,year,sex,ahe
2032,1992,male,22.34223557
2033,1992,female,14.89482212
2034,1992,male,20.10800934
2035,1992,female,16.75667572
2036,1992,male,11.17111778
2037,1992,male,7.540503979
2038,1992,female,16.19811821
2039,1992,male,15.88781071
2040,1992,male,30.69397354
2041,1992,male,6.196246147
2042,1992,female,13.9638958
2043,1992,female,11.17111778
2044,1992,female,10.61256027
2045,1992,male,30.72057152
2046,1992,male,12.41235161
2047,1992,male,11.17111778
2048,1992,female,8.713471413
2049,1992,female,10.05400467
2050,1992,male,7.44741106
2051,1992,male,19.54945564
2052,1992,male,20.10800934
2053,1992,female,6.444058895
2054,1992,female,20.92045403
2055,1992,female,12.56750584
2056,1992,male,32.39623642
2057,1992,male,10.61256027
2058,1992,male,9.379083633
2059,1992,female,12.28822899
2060,1992,male,10.61256027
2061,1992,male,22.34223557
2062,1992,male,12.28822899
2063,1992,male,8.37833786
2064,1992,female,15.30443001
2065,1992,male,10.16571617
2066,1992,male,24.57645798
2067,1992,male,23.45934677
2068,1992,male,27.9277916
2069,1992,female,10.44052601
2070,1992,female,13.07020664
2071,1992,female,25.13501167
2072,1992,female,13.9638958
2073,1992,male,5.808980942
2074,1992,female,21.62057877
2075,1992,male,24.01790047
2076,1992,female,17.87378693
2077,1992,male,18.32063103
2078,1992,female,7.261226177
2079,1992,male,17.87378693
2080,1992,female,12.84678459
2081,1992,female,11.17111778
2082,1992,male,11.17111778
2083,1992,female,11.72967339
2084,1992,male,13.9638958
2085,1992,male,12.51165104
2086,1992,male,21.22512054
2087,1992,female,9.495449066
2088,1992,female,12.28822899
2089,1992,male,27.9277916
2090,1992,male,19.66116524
2091,1992,male,33.51335144
2092,1992,female,10.61256027
2093,1992,female,6.702670097
2094,1992,male,8.286937714
2095,1992,male,7.81978178
2096,1992,female,25.32119942
2097,1992,male,10.88467789
2098,1992,female,13.9638958
2099,1992,male,19.8597641
2100,1992,male,23.45934677
2101,1992,female,6.761465549
2102,1992,female,15.63956356
2103,1992,female,11.61796188
2104,1992,female,19.21432114
2105,1992,male,15.43645287
2106,1992,male,4.915291309
2107,1992,male,19.27017593
2108,1992,female,9.309264183
2109,1992,female,18.99089813
2110,1992,male,20.4803791
2111,1992,female,8.936893463
2112,1992,female,17.87378693
2113,1992,female,7.89183569
2114,1992,male,15.1491251
2115,1992,female,11.17111778
2116,1992,female,16.47739792
2117,1992,female,11.17111778
2118,1992,female,13.9638958
2119,1992,male,17.31523132
2120,1992,male,19.54945564
2121,1992,female,7.81978178
2122,1992,male,11.17111778
2123,1992,female,7.540503979
2124,1992,female,3.388572216
2125,1992,male,17.87378693
2126,1992,female,8.936893463
2127,1992,male,27.70436859
2128,1992,female,9.216171265
2129,1992,male,15.63956356
2130,1992,male,8.829081535
2131,1992,female,8.936893463
2132,1992,female,7.634660721
2133,1992,female,13.90183449
2134,1992,female,10.61256027
2135,1992,male,16.75667572
2136,1992,female,10.27742767
2137,1992,male,16.46941757
2138,1992,female,23.68276787
2139,1992,male,21.78367805
2140,1992,male,9.575242996
2141,1992,male,16.75667572
2142,1992,female,10.61256027
2143,1992,male,10.61256027
2144,1992,female,12.56750584
2145,1992,male,21.78367805
2146,1992,female,8.37833786
2147,1992,male,13.9638958
2148,1992,male,20.4803791
2149,1992,male,20.85275078
2150,1992,female,9.309264183
2151,1992,male,16.75667572
2152,1992,female,10.16571617
2153,1992,female,9.10278511
2154,1992,male,5.585558891
2155,1992,female,6.702670097
2156,1992,male,29.60346031
2157,1992,male,5.106796741
2158,1992,male,4.468446732
2159,1992,female,7.793802261
2160,1992,female,11.17111778
2161,1992,female,11.17111778
2162,1992,female,13.908041
2163,1992,male,8.54590416
2164,1992,male,12.12864208
2165,1992,female,16.75667572
2166,1992,male,8.773981094
2167,1992,female,17.42694283
2168,1992,male,11.91585827
2169,1992,male,7.261226177
2170,1992,male,27.9277916
2171,1992,female,15.63956356
2172,1992,female,8.936893463
2173,1992,male,23.62691116
2174,1992,male,16.75667572
2175,1992,male,8.37833786
2176,1992,male,19.94842339
2177,1992,male,17.68760109
2178,1992,male,29.04490471
2179,1992,female,15.08100796
2180,1992,male,10.61256027
2181,1992,female,21.34924507
2182,1992,male,33.51335144
2183,1992,male,10.42637539
2184,1992,female,15.88781071
2185,1992,male,13.9638958
2186,1992,male,23.45934677
2187,1992,female,9.774727821
2188,1992,female,8.936893463
2189,1992,female,12.51165104
2190,1992,male,10.00932121
2191,1992,female,15.63956356
2192,1992,male,7.075040817
2193,1992,female,12.84678459
2194,1992,female,11.91585827
2195,1992,male,20.66656685
2196,1992,male,7.261226177
2197,1992,male,11.41936398
2198,1992,male,23.45934677
2199,1992,male,9.11674881
2200,1992,female,11.61796188
2201,1992,male,16.75667572
2202,1992,male,25.97511673
2203,1992,female,11.17111778
2204,1992,male,14.29902935
2205,1992,female,11.28282738
2206,1992,male,8.89129734
2207,1992,female,9.149145126
2208,1992,male,12.99911785
2209,1992,male,4.840816975
2210,1992,female,12.47813797
2211,1992,male,20.65415573
2212,1992,female,12.00895023
2213,1992,female,7.81978178
2214,1992,male,13.81156254
2215,1992,female,10.61256027
2216,1992,male,27.9277916
2217,1992,male,13.40534019
2218,1992,female,10.33328342
2219,1992,male,23.45934677
2220,1992,male,13.40534019
2221,1992,female,11.96594238
2222,1992,female,10.27742767
2223,1992,male,22.34223557
2224,1992,female,12.41235161
2225,1992,male,17.87378693
2226,1992,female,6.702670097
2227,1992,male,16.75667572
2228,1992,male,17.87378693
2229,1992,male,9.830582619
2230,1992,male,19.54945564
2231,1992,male,21.39150047
2232,1992,female,19.27017593
2233,1992,male,22.34223557
2234,1992,male,17.87378693
2235,1992,female,17.72018433
2236,1992,male,19.54945564
2237,1992,male,10.45616531
2238,1992,male,6.981947899
2239,1992,female,6.756291389
2240,1992,female,11.17111778
2241,1992,male,6.314109325
2242,1992,female,7.772862911
2243,1992,male,24.32820892
2244,1992,male,6.898164749
2245,1992,female,30.72057152
2246,1992,female,13.9638958
2247,1992,female,11.17111778
2248,1992,male,7.905713558
2249,1992,male,6.032402992
2250,1992,female,5.362135887
2251,1992,male,20.66656685
2252,1992,male,10.94769382
2253,1992,female,23.45934677
2254,1992,male,12.51165104
2255,1992,female,9.575242996
2256,1992,male,13.40534019
2257,1992,female,12.9088459
2258,1992,male,16.75667572
2259,1992,male,24.68816757
2260,1992,female,11.17111778
2261,1992,male,34.77568436
2262,1992,female,12.28822899
2263,1992,male,19.33374977
2264,1992,male,6.702670097
2265,1992,female,12.28822899
2266,1992,female,12.84678459
2267,1992,male,19.87654495
2268,1992,female,11.72967339
2269,1992,female,12.9088459
2270,1992,female,11.45039463
2271,1992,female,14.36286449
2272,1992,male,22.34223557
2273,1992,male,11.17111778
2274,1992,male,19.54945564
2275,1992,male,13.18191814
2276,1992,male,6.834095001
2277,1992,male,12.26340389
2278,1992,male,7.81978178
2279,1992,male,23.23592377
2280,1992,female,6.702670097
2281,1992,female,15.95873737
2282,1992,female,22.55560112
2283,1992,male,12.84678459
2284,1992,male,19.21432114
2285,1992,male,16.98009872
2286,1992,female,27.9277916
2287,1992,male,13.9638958
2288,1992,male,17.87378693
2289,1992,female,25.47014618
2290,1992,male,14.89482212
2291,1992,male,26.81068039
2292,1992,male,11.0370636
2293,1992,male,26.81068039
2294,1992,male,31.84956741
2295,1992,female,17.37729263
2296,1992,male,16.75667572
2297,1992,male,12.66059971
2298,1992,female,25.13501167
2299,1992,female,15.03023052
2300,1992,male,37.38027573
2301,1992,female,25.13501167
2302,1992,female,16.75667572
2303,1992,male,9.503786087
2304,1992,female,12.84678459
2305,1992,male,23.45934677
2306,1992,female,16.40813637
2307,1992,male,11.17111778
2308,1992,male,5.585558891
2309,1992,female,7.506990433
2310,1992,male,12.28822899
2311,1992,male,17.87378693
2312,1992,female,17.87378693
2313,1992,male,10.16571617
2314,1992,male,15.63956356
2315,1992,male,12.87471199
2316,1992,male,20.35625839
2317,1992,male,37.98179626
2318,1992,male,16.24889755
2319,1992,male,15.95873737
2320,1992,female,19.75053406
2321,1992,female,19.54945564
2322,1992,female,15.14307022
2323,1992,female,16.40031624
2324,1992,female,13.9638958
2325,1992,male,20.74636078
2326,1992,female,16.19811821
2327,1992,male,16.65512085
2328,1992,female,8.936893463
2329,1992,female,27.30717468
2330,1992,male,22.16126251
2331,1992,female,23.45934677
2332,1992,male,29.78964424
2333,1992,male,21.10099983
2334,1992,male,16.75667572
2335,1992,male,15.43645287
2336,1992,female,9.433387756
2337,1992,male,12.84678459
2338,1992,female,10.27742767
2339,1992,female,11.61796188
2340,1992,male,22.90078926
2341,1992,male,11.17111778
2342,1992,female,22.34223557
2343,1992,female,5.5940485
2344,1992,male,22.34223557
2345,1992,male,8.713471413
2346,1992,male,26.81068039
2347,1992,female,20.66656685
2348,1992,male,21.84573936
2349,1992,male,31.65149689
2350,1992,female,22.90078926
2351,1992,male,18.2461586
2352,1992,female,10.2195034
2353,1992,female,27.9277916
2354,1992,male,13.9638958
2355,1992,male,10.1781292
2356,1992,male,39.09891129
2357,1992,female,11.61796188
2358,1992,female,14.52245235
2359,1992,female,27.9277916
2360,1992,female,14.93950748
2361,1992,male,22.94607735
2362,1992,male,21.34924507
2363,1992,male,10.61256027
2364,1992,female,13.9638958
2365,1992,male,17.42694283
2366,1992,male,23.23592377
2367,1992,female,18.99089813
2368,1992,male,17.87378693
2369,1992,female,11.61796188
2370,1992,male,26.3141861
2371,1992,male,11.69243526
2372,1992,male,12.06480598
2373,1992,female,9.249684334
2374,1992,female,13.77771091
2375,1992,male,13.03296947
2376,1992,female,4.468446732
2377,1992,male,12.21520805
2378,1992,female,14.52245235
2379,1992,male,11.43091011
2380,1992,male,7.708070755
2381,1992,female,13.9638958
2382,1992,male,14.52245235
2383,1992,male,15.63956356
2384,1992,male,27.9277916
2385,1992,female,14.52245235
2386,1992,male,24.57645798
2387,1992,female,11.93633842
2388,1992,female,4.305957794
2389,1992,female,18.76747704
2390,1992,male,18.08656883
2391,1992,female,12.84678459
2392,1992,male,6.25582552
2393,1992,female,19.40534782
2394,1992,female,15.63956356
2395,1992,male,5.43931818
2396,1992,female,13.9638958
2397,1992,female,16.82422066
2398,1992,male,21.12356567
2399,1992,male,5.740328789
2400,1992,male,15.66146851
2401,1992,male,11.57008457
2402,1992,female,12.28822899
2403,1992,female,11.72967339
2404,1992,male,15.86298561
2405,1992,male,27.30717468
2406,1992,male,3.433648586
2407,1992,female,5.228082657
2408,1992,male,26.24318695
2409,1992,female,19.54945564
2410,1992,female,13.9638958
2411,1992,female,15.63956356
2412,1992,female,6.702670097
2413,1992,male,13.9638958
2414,1992,male,32.39623642
2415,1992,female,20.66656685
2416,1992,male,16.88079834
2417,1992,female,14.52245235
2418,1992,female,4.42980051
2419,1992,male,11.69578648
2420,1992,female,10.56178284
2421,1992,male,11.17111778
2422,1992,female,3.351335049
2423,1992,male,11.07057667
2424,1992,female,13.57290745
2425,1992,male,16.01193428
2426,1992,male,8.936893463
2427,1992,male,18.61852837
2428,1992,male,7.81978178
2429,1992,female,11.17111778
2430,1992,female,7.261226177
2431,1992,male,12.28822899
2432,1992,female,11.17111778
2433,1992,female,17.31523132
2434,1992,female,7.718226433
2435,1992,male,13.9638958
2436,1992,female,7.261226177
2437,1992,female,13.684618
2438,1992,female,19.8597641
2439,1992,male,19.54945564
2440,1992,female,16.75667572
2441,1992,male,13.9638958
2442,1992,female,11.17111778
2443,1992,male,7.660194397
2444,1992,male,15.91884136
2445,1992,male,12.9896698
2446,1992,female,18.43234253
2447,1992,male,31.83768272
2448,1992,female,9.433387756
2449,1992,male,8.936893463
2450,1992,female,14.21778488
2451,1992,female,12.84678459
2452,1992,male,13.40534019
2453,1992,male,20.10800934
2454,1992,male,7.261226177
2455,1992,female,10.05400467
2456,1992,female,11.72967339
2457,1992,male,20.10800934
2458,1992,female,15.08100796
2459,1992,female,11.72967339
2460,1992,female,11.72967339
2461,1992,female,15.19271946
2462,1992,female,20.10800934
2463,1992,female,11.61796188
2464,1992,male,10.21359348
2465,1992,male,15.90599442
2466,1992,male,15.08100796
2467,1992,male,13.27798939
2468,1992,male,11.91585827
2469,1992,female,15.08100796
2470,1992,male,10.05400467
2471,1992,male,34.18361664
2472,1992,male,7.261226177
2473,1992,male,12.41055298
2474,1992,male,3.630613089
2475,1992,female,7.660194397
2476,1992,male,17.37729263
2477,1992,female,13.9638958
2478,1992,male,18.28000832
2479,1992,male,10.23585987
2480,1992,male,24.57645798
2481,1992,female,24.57645798
2482,1992,male,33.51335144
2483,1992,female,6.702670097
2484,1992,female,14.49225998
2485,1992,female,16.08640862
2486,1992,male,13.0725832
2487,1992,female,6.289432049
2488,1992,male,9.958251953
2489,1992,male,15.39131641
2490,1992,male,18.43234253
2491,1992,female,15.08100796
2492,1992,female,13.40534019
2493,1992,female,27.9277916
2494,1992,male,9.681633949
2495,1992,female,14.36382198
2496,1992,female,14.2376976
2497,1992,female,26.53140259
2498,1992,female,11.72967339
2499,1992,male,44.68447113
2500,1992,male,24.57645798
2501,1992,female,8.132573128
2502,1992,male,15.88781071
2503,1992,female,11.17111778
2504,1992,female,9.011367798
2505,1992,female,7.540503979
2506,1992,female,8.37833786
2507,1992,male,14.52245235
2508,1992,male,8.936893463
2509,1992,male,15.95873737
2510,1992,female,25.559515
2511,1992,male,34.85388565
2512,1992,male,25.02330208
2513,1992,female,6.520284653
2514,1992,female,21.22512054
2515,1992,male,6.860016346
2516,1992,female,19.54945564
2517,1992,female,11.41936398
2518,1992,female,13.65110493
2519,1992,female,11.72967339
2520,1992,female,12.76699066
2521,1992,male,22.78907967
2522,1992,male,28.22176933
2523,1992,male,11.17111778
2524,1992,female,8.182222366
2525,1992,male,18.28000832
2526,1992,female,2.708995819
2527,1992,male,11.41936398
2528,1992,female,22.34223557
2529,1992,female,10.15556049
2530,1992,male,13.9638958
2531,1992,male,12.41235161
2532,1992,female,7.859209061
2533,1992,female,15.16080189
2534,1992,female,8.37833786
2535,1992,female,5.228082657
2536,1992,male,6.692278385
2537,1992,male,21.84573936
2538,1992,male,21.84573936
2539,1992,male,22.34223557
2540,1992,male,25.69356918
2541,1992,male,25.13501167
2542,1992,male,11.17111778
2543,1992,female,26.25212479
2544,1992,male,15.36028576
2545,1992,female,7.81978178
2546,1992,male,8.657615662
2547,1992,male,9.11212635
2548,1992,female,11.17111778
2549,1992,male,9.970221519
2550,1992,female,8.449426651
2551,1992,male,11.41936398
2552,1992,female,8.118076324
2553,1992,male,15.39131641
2554,1992,male,23.45934677
2555,1992,male,27.9277916
2556,1992,female,12.95626163
2557,1992,female,11.17111778
2558,1992,female,12.9088459
2559,1992,female,4.964941025
2560,1992,male,22.90078926
2561,1992,male,15.08100796
2562,1992,male,15.47199631
2563,1992,female,19.79968643
2564,1992,female,18.43234253
2565,1992,male,10.33328342
2566,1992,female,11.45039463
2567,1992,male,23.76833344
2568,1992,male,18.82333183
2569,1992,female,22.98058319
2570,1992,female,25.35843468
2571,1992,female,13.97059822
2572,1992,male,22.34223557
2573,1992,male,20.85275078
2574,1992,female,9.011070251
2575,1992,female,12.84678459
2576,1992,male,21.83445549
2577,1992,male,19.61151695
2578,1992,male,6.702670097
2579,1992,male,29.04490471
2580,1992,female,11.17111778
2581,1992,male,20.10800934
2582,1992,male,7.718226433
2583,1992,male,11.70453739
2584,1992,male,13.40534019
2585,1992,female,12.06480598
2586,1992,male,6.47924757
2587,1992,male,15.63956356
2588,1992,male,12.28822899
2589,1992,female,11.85506248
2590,1992,male,13.40534019
2591,1992,female,13.9638958
2592,1992,female,14.39832878
2593,1992,female,11.96905327
2594,1992,male,5.576621532
2595,1992,female,15.12755394
2596,1992,male,38.88460541
2597,1992,male,20.66656685
2598,1992,male,16.16628075
2599,1992,male,10.21359348
2600,1992,female,30.38543892
2601,1992,female,8.936893463
2602,1992,male,22.34223557
2603,1992,male,14.60623455
2604,1992,male,14.21778488
2605,1992,female,16.75667572
2606,1992,male,19.8597641
2607,1992,female,13.684618
2608,1992,female,9.407256126
2609,1992,female,6.499558926
2610,1992,female,12.84678459
2611,1992,male,20.10800934
2612,1992,male,29.04490471
2613,1992,female,13.90183449
2614,1992,male,14.89482212
2615,1992,female,9.448282242
2616,1992,female,41.20900726
2617,1992,male,15.39131641
2618,1992,male,17.87378693
2619,1992,male,21.44854355
2620,1992,male,19.8597641
2621,1992,male,12.59289551
2622,1992,female,17.95358086
2623,1992,male,11.7073307
2624,1992,female,19.54945564
2625,1992,male,13.40534019
2626,1992,female,16.75667572
2627,1992,female,12.41235161
2628,1992,female,8.646444321
2629,1992,male,22.34223557
2630,1992,male,12.41235161
2631,1992,female,11.64327335
2632,1992,male,13.40534019
2633,1992,male,24.32820892
2634,1992,female,13.9638958
2635,1992,female,8.24260807
2636,1992,female,9.104459763
2637,1992,female,11.17111778
2638,1992,female,13.684618
2639,1992,female,9.963428497
2640,1992,male,20.85275078
2641,1992,male,8.936893463
2642,1992,male,22.34223557
2643,1992,male,28.5980587
2644,1992,male,13.62876225
2645,1992,female,26.81068039
2646,1992,male,19.54945564
2647,1992,male,21.25379562
2648,1992,male,18.98866463
2649,1992,male,23.15549088
2650,1992,male,17.87378693
2651,1992,male,11.65706062
2652,1992,female,10.50084972
2653,1992,female,8.36493206
2654,1992,female,7.708070755
2655,1992,female,8.936893463
2656,1992,female,17.87378693
2657,1992,female,11.72967339
2658,1992,male,15.08100796
2659,1992,female,10.61256027
2660,1992,male,8.37833786
2661,1992,female,24.12961197
2662,1992,male,22.90078926
2663,1992,female,16.75667572
2664,1992,male,44.68447113
2665,1992,female,17.87378693
2666,1992,male,22.34223557
2667,1992,male,11.17111778
2668,1992,male,22.34223557
2669,1992,female,7.660194397
2670,1992,male,17.06134224
2671,1992,male,9.433387756
2672,1992,female,29.12469864
2673,1992,male,20.66656685
2674,1992,female,13.90183449
2675,1992,female,11.61796188
2676,1992,male,13.9638958
2677,1992,male,11.17111778
2678,1992,male,15.63956356
2679,1992,male,10.05400467
2680,1992,male,11.17111778
2681,1992,male,17.42694283
2682,1992,female,12.66059971
2683,1992,female,20.66656685
2684,1992,female,20.10800934
2685,1992,female,15.66146851
2686,1992,female,14.39832878
2687,1992,male,13.40534019
2688,1992,female,8.37833786
2689,1992,male,34.52890778
2690,1992,female,18.09720993
2691,1992,male,10.37037182
2692,1992,male,8.250987053
2693,1992,male,10.61256027
2694,1992,female,11.72967339
2695,1992,male,9.92988205
2696,1992,male,23.45934677
2697,1992,female,27.36923599
2698,1992,male,15.63956356
2699,1992,female,10.10720062
2700,1992,female,13.8521843
2701,1992,female,12.84678459
2702,1992,male,21.81027603
2703,1992,female,19.88458824
2704,1992,male,15.74111938
2705,1992,female,20.42718697
2706,1992,male,26.81068039
2707,1992,male,7.44741106
2708,1992,male,24.08045959
2709,1992,male,39.09891129
2710,1992,male,24.68816757
2711,1992,male,24.01790047
2712,1992,female,25.50924492
2713,1992,male,17.42694283
2714,1992,male,20.10800934
2715,1992,male,15.63956356
2716,1992,female,13.40534019
2717,1992,male,36.28870392
2718,1992,male,9.774727821
2719,1992,male,26.06593895
2720,1992,male,11.61796188
2721,1992,male,9.39688015
2722,1992,male,9.39688015
2723,1992,female,15.08100796
2724,1992,male,15.91884136
2725,1992,male,24.57645798
2726,1992,male,19.91650391
2727,1992,female,19.54945564
2728,1992,female,26.81068039
2729,1992,male,27.9277916
2730,1992,male,14.05326557
2731,1992,male,10.42637539
2732,1992,male,12.12864208
2733,1992,female,22.34223557
2734,1992,male,19.54945564
2735,1992,female,24.35303497
2736,1992,male,28.4863472
2737,1992,male,18.76747704
2738,1992,female,19.54945564
2739,1992,male,40.21601868
2740,1992,male,25.13501167
2741,1992,male,19.54945564
2742,1992,female,14.29902935
2743,1992,female,22.78907967
2744,1992,female,25.36145401
2745,1992,female,19.09245491
2746,1992,female,24.57645798
2747,1992,male,32.39623642
2748,1992,female,13.9638958
2749,1992,male,9.495449066
2750,1992,female,9.495449066
2751,1992,male,28.1512146
2752,1992,male,22.34223557
2753,1992,female,10.36623764
2754,1992,female,22.61480904
2755,1992,male,31.10634613
2756,1992,male,19.8597641
2757,1992,female,12.41235161
2758,1992,male,9.026262283
2759,1992,male,26.81068039
2760,1992,female,21.73838997
2761,1992,male,5.585558891
2762,1992,female,8.29854393
2763,1992,female,4.021602154
2764,1992,male,5.585558891
2765,1992,female,16.75667572
2766,1992,female,7.660194397
2767,1992,female,17.31523132
2768,1992,female,16.25397491
2769,1992,male,9.495449066
2770,1992,male,11.17111778
2771,1992,male,22.34223557
2772,1992,female,7.34101963
2773,1992,female,13.9638958
2774,1992,female,26.53140259
2775,1992,female,17.49508667
2776,1992,male,23.27315903
2777,1992,male,11.17111778
2778,1992,female,10.05400467
2779,1992,female,30.16201591
2780,1992,female,14.18731785
2781,1992,female,5.808980942
2782,1992,female,13.40534019
2783,1992,male,8.936893463
2784,1992,male,20.85275078
2785,1992,male,15.73265648
2786,1992,female,11.72967339
2787,1992,male,31.83768272
2788,1992,female,12.84678459
2789,1992,female,12.28822899
2790,1992,male,8.37833786
2791,1992,male,24.01790047
2792,1992,male,8.3369627
2793,1992,female,12.84678459
2794,1992,female,4.468446732
2795,1992,female,11.91585827
2796,1992,female,9.309264183
2797,1992,male,24.57645798
2798,1992,male,13.40534019
2799,1992,female,15.63956356
2800,1992,male,12.28822899
2801,1992,female,8.936893463
2802,1992,male,6.970777035
2803,1992,female,10.68703556
2804,1992,male,13.684618
2805,1992,male,13.684618
2806,1992,female,34.75458527
2807,1992,female,18.00784111
2808,1992,male,14.52245235
2809,1992,female,6.702670097
2810,1992,male,19.3632679
2811,1992,male,22.65502548
2812,1992,male,20.31112099
2813,1992,female,20.10800934
2814,1992,female,19.04167557
2815,1992,female,19.23914719
2816,1992,female,15.69541836
2817,1992,male,25.13501167
2818,1992,male,6.926092148
2819,1992,female,16.75667572
2820,1992,male,11.17111778
2821,1992,male,15.63956356
2822,1992,male,23.45934677
2823,1992,female,16.75667572
2824,1992,male,12.28822899
2825,1992,female,15.08100796
2826,1992,male,21.22512054
2827,1992,male,31.27912712
2828,1992,male,12.06480598
2829,1992,male,8.132573128
2830,1992,female,14.49225998
2831,1992,female,13.9638958
2832,1992,female,10.56178284
2833,1992,male,10.05400467
2834,1992,male,20.10800934
2835,1992,male,4.393599987
2836,1992,female,17.42694283
2837,1992,female,11.17111778
2838,1992,female,13.40534019
2839,1992,female,13.40534019
2840,1992,female,5.585558891
2841,1992,male,12.84678459
2842,1992,female,12.76699066
2843,1992,female,11.72967339
2844,1992,female,8.936893463
2845,1992,female,15.63956356
2846,1992,female,16.88079834
2847,1992,male,22.34223557
2848,1992,female,9.309264183
2849,1992,female,13.88942242
2850,1992,female,20.10800934
2851,1992,male,22.34223557
2852,1992,male,22.34223557
2853,1992,male,11.68670654
2854,1992,female,15.88781071
2855,1992,female,11.15324306
2856,1992,male,5.808980942
2857,1992,female,10.05400467
2858,1992,male,19.54945564
2859,1992,male,14.89482212
2860,1992,female,13.31224728
2861,1992,female,12.28822899
2862,1992,female,12.28822899
2863,1992,male,15.63956356
2864,1992,male,12.51165104
2865,1992,male,22.34223557
2866,1992,male,12.84678459
2867,1992,male,6.561355591
2868,1992,male,13.71813202
2869,1992,male,11.17111778
2870,1992,male,27.9277916
2871,1992,female,18.71916962
2872,1992,female,42.45024109
2873,1992,female,16.75667572
2874,1992,male,22.34223557
2875,1992,male,17.87378693
2876,1992,female,19.54945564
2877,1992,male,17.87378693
2878,1992,female,12.28822899
2879,1992,female,10.61256027
2880,1992,female,15.88781071
2881,1992,female,16.75667572
2882,1992,female,15.63956356
2883,1992,male,25.13501167
2884,1992,female,10.05400467
2885,1992,female,7.660194397
2886,1992,female,22.34223557
2887,1992,male,38.23004532
2888,1992,female,24.82470322
2889,1992,male,13.9638958
2890,1992,male,2.978964567
2891,1992,female,13.40534019
2892,1992,female,29.61644745
2893,1992,male,15.63956356
2894,1992,female,22.34223557
2895,1992,male,25.13501167
2896,1992,male,12.56750584
2897,1992,male,8.132573128
2898,1992,female,11.46509266
2899,1992,male,48.03580093
2900,1992,female,6.702670097
2901,1992,male,5.687114239
2902,1992,male,27.22959709
2903,1992,female,16.01193428
2904,1992,female,20.40739632
2905,1992,male,31.1361351
2906,1992,female,22.34223557
2907,1992,female,27.9277916
2908,1992,female,14.36286449
2909,1992,female,13.9638958
2910,1992,female,18.99089813
2911,1992,male,30.53438568
2912,1992,female,22.34223557
2913,1992,male,43.56735611
2914,1992,male,19.54945564
2915,1992,male,13.40534019
2916,1992,male,17.42694283
2917,1992,female,16.53325272
2918,1992,female,15.63956356
2919,1992,female,19.54945564
2920,1992,female,12.94869328
2921,1992,female,19.8597641
2922,1992,female,13.40534019
2923,1992,male,24.28503609
2924,1992,male,16.75667572
2925,1992,male,18.08656883
2926,1992,female,13.9638958
2927,1992,male,13.18191814
2928,1992,female,19.54945564
2929,1992,female,20.10800934
2930,1992,female,15.08100796
2931,1992,female,9.309264183
2932,1992,female,16.59708786
2933,1992,male,12.10949039
2934,1992,male,11.17111778
2935,1992,male,22.34223557
2936,1992,male,15.65967178
2937,1992,female,16.4170723
2938,1992,female,13.40534019
2939,1992,male,11.17111778
2940,1992,male,17.31523132
2941,1992,female,14.52245235
2942,1992,female,11.72967339
2943,1992,male,11.61796188
2944,1992,female,6.702670097
2945,1992,male,13.9638958
2946,1992,female,39.09891129
2947,1992,female,6.702670097
2948,1992,female,14.84517288
2949,1992,male,11.17111778
2950,1992,female,20.10800934
2951,1992,male,33.51335144
2952,1992,female,22.34223557
2953,1992,female,13.40534019
2954,1992,female,12.2257719
2955,1992,female,13.8521843
2956,1992,male,12.9896698
2957,1992,male,11.17111778
2958,1992,female,19.66339874
2959,1992,female,29.04490471
2960,1992,male,14.89482212
2961,1992,female,16.19811821
2962,1992,female,13.9638958
2963,1994,female,14.98566151
2964,1994,male,6.043214321
2965,1994,male,14.80587578
2966,1994,female,19.03612518
2967,1994,male,20.62246895
2968,1994,male,18.5073452
2969,1994,male,12.16196918
2970,1994,male,9.165541649
2971,1994,female,4.230249882
2972,1994,male,6.284943104
2973,1994,female,20.64764977
2974,1994,male,12.16196918
2975,1994,male,11.80534935
2976,1994,female,18.5073452
2977,1994,male,15.86343765
2978,1994,male,11.10440731
2979,1994,female,13.74831295
2980,1994,male,29.08297157
2981,1994,female,14.29031372
2982,1994,male,15.86343765
2983,1994,female,11.3687973
2984,1994,female,10.63605785
2985,1994,female,6.874156475
2986,1994,female,14.45106411
2987,1994,female,10.39544392
2988,1994,male,14.38285065
2989,1994,male,13.21953201
2990,1994,male,21.15125275
2991,1994,male,12.2207222
2992,1994,female,21.56598091
2993,1994,female,10.04684353
2994,1994,male,22.84334946
2995,1994,female,18.5073452
2996,1994,male,15.86343765
2997,1994,female,23.2663765
2998,1994,female,10.46025467
2999,1994,male,20.09368706
3000,1994,female,17.97856331
3001,1994,male,18.5073452
3002,1994,male,13.21953201
3003,1994,male,18.3310833
3004,1994,female,14.10083389
3005,1994,male,12.86701107
3006,1994,male,28.55418777
3007,1994,male,13.21953201
3008,1994,male,16.92099953
3009,1994,female,9.870583534
3010,1994,female,20.09368706
3011,1994,female,13.21953201
3012,1994,male,16.92099953
3013,1994,female,26.43906403
3014,1994,male,8.183520317
3015,1994,male,20.98732758
3016,1994,female,7.543064594
3017,1994,female,11.63318825
3018,1994,female,12.45573616
3019,1994,male,18.80111122
3020,1994,male,9.577924728
3021,1994,male,10.04684353
3022,1994,female,10.57562637
3023,1994,female,6.874156475
3024,1994,female,12.33823013
3025,1994,female,12.69075108
3026,1994,male,28.20166779
3027,1994,female,19.74116707
3028,1994,female,15.86343765
3029,1994,male,13.53680038
3030,1994,female,10.57562637
